Date,Price,Open,High,Low,Vol.,Change %
3/1/2021,383.7,382.76,384.83,382.32,420.68M,0.25%
2/26/2021,382.76,384.62,384.62,380.01,376.90M,-0.48%
2/25/2021,384.62,389.79,389.79,384.49,92.81M,-1.44%
2/24/2021,390.23,389.71,395.1,389.58,246.61M,0.77%
2/23/2021,387.26,380.87,387.4,379.88,115.90M,1.68%
2/22/2021,380.87,379.88,385.03,379.88,99.71M,0.19%
2/19/2021,380.13,372.85,380.13,372.85,70.29M,1.95%
2/18/2021,372.85,382.82,383.52,371.72,122.95M,-2.60%
2/17/2021,382.82,383.76,388.32,382.82,55.14M,-0.24%
2/16/2021,383.76,385.85,387.43,383.76,114.05M,-0.31%
2/15/2021,384.96,378.1,384.96,378.1,70.30M,1.81%
2/12/2021,378.1,376.42,379.88,375.15,187.57M,0.52%
2/11/2021,376.16,383.75,383.75,369.71,162.69M,-2.98%
2/10/2021,387.72,401.13,401.13,387.6,136.40M,-3.36%
2/9/2021,401.21,403.29,404.31,401.21,81.01M,-0.52%
2/8/2021,403.29,414.39,416.01,401.67,159.55M,-2.68%
2/5/2021,414.39,408.85,414.59,398.15,234.05M,1.36%
2/4/2021,408.85,412.64,412.64,407.52,240.28M,-0.31%
2/3/2021,410.14,410.72,411.18,407.82,237.28M,-0.14%
2/2/2021,410.72,424.17,424.39,410.72,220.98M,-3.06%
2/1/2021,423.69,424.49,425.49,423.03,262.61M,-0.08%
1/29/2021,424.04,420.97,425.9,419.81,221.92M,0.52%
1/28/2021,421.86,412.91,423.35,412.51,203.29M,2.11%
1/27/2021,413.14,412.34,413.43,411.84,144.26M,0.31%
1/26/2021,411.85,412.41,412.76,411.19,94.31M,-0.14%
1/25/2021,412.41,410.39,414.51,410.39,106.01M,0.49%
1/22/2021,410.39,411.19,412.08,410.08,130.98M,-0.17%
1/21/2021,411.08,412.02,412.63,410.8,156.71M,-0.23%
1/20/2021,412.02,412.95,413.01,409.72,121.32M,-0.23%
1/19/2021,412.95,415.97,415.97,411.56,108.60M,-0.73%
1/18/2021,415.97,414.57,419.06,412.66,164.38M,0.01%
1/15/2021,415.91,414.08,417.77,413.92,209.14M,0.54%
1/14/2021,413.67,404.19,413.77,404.19,208.08M,2.35%
1/13/2021,404.19,403.88,405.8,402.98,133.04M,0.08%
1/12/2021,403.88,406.42,406.92,402.33,121.78M,-0.62%
1/11/2021,406.42,405.64,407.17,404.44,65.82M,0.06%
1/8/2021,406.16,400.39,406.33,400.39,116.67M,1.44%
1/7/2021,400.39,397.39,403.1,396.86,95.40M,0.64%
1/6/2021,397.85,395.31,398.29,394.6,84.62M,0.64%
1/5/2021,395.31,404.13,404.13,394.37,142.27M,-2.98%
1/4/2021,407.47,394.28,410.35,394.28,35.10M,3.68%
12/31/2020,393.02,396.79,399.08,391.38,209.02M,-0.89%
12/30/2020,396.56,399.41,401.48,396.06,155.53M,-0.71%
12/29/2020,399.41,395.25,399.78,393.31,111.40M,1.05%
12/24/2020,395.25,396.11,399.67,394.97,187.04M,-0.22%
12/23/2020,396.11,395.41,396.5,395.36,87.59M,0.18%
12/22/2020,395.41,395.19,395.41,391.35,162.02M,0.06%
12/21/2020,395.19,398.93,399.04,392.86,87.32M,-1.05%
12/18/2020,399.38,397.96,399.79,397.96,92.82M,0.36%
12/17/2020,397.96,393.58,398.97,393.58,95.63M,1.11%
12/16/2020,393.58,386.59,397.04,386.59,476.95M,1.86%
12/15/2020,386.38,378.67,386.76,378.67,116.83M,2.04%
12/14/2020,378.67,380.12,380.81,377.1,104.51M,-0.33%
12/11/2020,379.91,370.5,381.41,368.99,540.82M,2.54%
12/10/2020,370.5,386.5,386.5,364.28,277.26M,-4.14%
12/9/2020,386.5,386.76,387.1,385.91,98.64M,-0.07%
12/8/2020,386.76,388.34,389.13,385.64,215.75M,-0.34%
12/7/2020,388.08,391.38,391.59,388.08,169.08M,-0.84%
12/4/2020,391.38,391.37,391.78,389.38,127.61M,0.00%
12/3/2020,391.37,399.65,399.67,390.19,120.41M,-2.07%
12/2/2020,399.65,402.87,404.33,397.7,163.48M,-0.80%
12/1/2020,402.87,394.37,405.64,394.37,132.28M,2.27%
11/30/2020,393.93,404.01,404.01,393.93,132.20M,-2.49%
11/27/2020,404.01,404.95,405.17,400.95,68.22M,-0.23%
11/26/2020,404.95,404.88,409.35,404.39,127.44M,0.02%
11/25/2020,404.88,402.55,410.16,402.55,189.39M,1.59%
11/24/2020,398.54,389.06,398.83,388.41,203.46M,2.18%
11/23/2020,390.03,407.14,407.64,380.91,315.42M,-4.72%
11/20/2020,409.37,418.39,419.65,408.57,158.79M,-2.16%
11/19/2020,418.39,430.08,431.61,418.18,133.75M,-2.66%
11/18/2020,429.84,419.23,435.4,418.46,286.17M,2.53%
11/17/2020,419.23,415.8,423.45,396.09,505.95M,0.75%
11/16/2020,416.12,435.69,435.69,409.15,314.02M,-4.43%
11/13/2020,435.4,459.19,459.31,422.16,528.49M,-5.35%
11/12/2020,460.03,427.88,460.03,427.88,578.86M,7.94%
11/11/2020,426.18,409.53,426.34,403.8,311.80M,4.07%
11/10/2020,409.53,405.77,409.53,403.24,290.77M,0.93%
11/9/2020,405.77,380.7,409.13,380.7,321.22M,6.59%
11/6/2020,380.7,368.21,380.7,368.21,219.55M,3.39%
11/5/2020,368.21,367.98,369.68,366.92,172.25M,0.06%
11/4/2020,367.98,367.97,369.44,367.2,202.71M,0.00%
11/3/2020,367.97,369.26,369.26,365.76,171.35M,-0.47%
11/2/2020,369.71,372.39,374.62,365.82,211.96M,-0.78%
10/30/2020,372.61,360.21,372.75,360.21,448.89M,3.48%
10/28/2020,360.08,355.87,361.17,354.87,204.67M,1.18%
10/27/2020,355.87,348.35,355.87,347.87,174.94M,2.16%
10/26/2020,348.35,344.86,348.43,344.86,158.44M,1.01%
10/23/2020,344.86,339.13,345.55,338.91,218.85M,1.69%
10/22/2020,339.13,337.91,341.25,336.19,227.31M,-0.03%
10/21/2020,339.24,342.64,342.64,325.67,162.12M,-1.70%
10/20/2020,345.09,348.65,349.87,342.15,164.61M,-1.02%
10/19/2020,348.65,349.16,351.08,346.4,157.20M,-0.34%
10/16/2020,349.83,334.87,350.2,333.56,282.44M,4.47%
10/15/2020,334.87,338.08,338.33,334.63,241.32M,-0.74%
10/14/2020,337.35,335.8,338.21,335.8,154.50M,0.46%
10/13/2020,335.8,339.82,340.87,334.72,183.59M,-1.18%
10/12/2020,339.82,340.01,343.23,339.23,250.08M,-0.06%
10/9/2020,340.01,350.42,350.54,340.01,188.78M,-2.48%
10/8/2020,348.64,338.89,351.84,338.89,232.83M,2.88%
10/7/2020,338.89,353.01,365.47,330.63,473.53M,-3.27%
10/6/2020,350.33,326.48,350.48,326.48,401.24M,7.48%
10/5/2020,325.96,316.88,326.64,316.83,391.28M,3.37%
10/2/2020,315.33,310.39,315.33,309.86,366.25M,1.59%
9/30/2020,310.39,304.76,312.04,304.76,200.37M,1.93%
9/29/2020,304.51,303.3,305.46,302.29,281.46M,0.40%
9/28/2020,303.3,302.5,304.22,302.5,236.07M,0.26%
9/25/2020,302.5,297.79,303.12,297.66,207.83M,2.01%
9/24/2020,296.53,291.9,298.81,291.9,242.35M,1.59%
9/23/2020,291.9,290.02,292.94,289.81,228.07M,0.65%
9/22/2020,290.02,291.76,292.08,289.13,113.01M,-0.60%
9/21/2020,291.76,292.45,292.66,291.13,47.02M,-0.09%
9/18/2020,292.01,291.13,292.29,290.21,51.10M,0.30%
9/17/2020,291.13,292.18,292.87,290.33,103.89M,-0.36%
9/16/2020,292.18,293.87,295.57,291.45,83.30M,-0.58%
9/15/2020,293.87,294.4,295.15,292.88,105.97M,-0.18%
9/14/2020,294.4,293.97,294.71,293.51,81.54M,0.15%
9/11/2020,293.97,291.75,293.99,291.55,51.13M,0.76%
9/10/2020,291.75,285.25,292.9,283.82,120.08M,2.28%
9/9/2020,285.25,288.16,289.87,285.03,134.57M,-1.54%
9/8/2020,289.72,299.54,299.91,289.45,98.30M,-3.42%
9/7/2020,299.98,302.09,303.99,299.52,132.49M,-0.70%
9/4/2020,302.09,299.09,304.52,299.09,253.28M,1.60%
9/3/2020,297.32,295.95,297.58,295.95,75.93M,0.46%
9/2/2020,295.95,294.17,296.19,293.43,52.39M,0.36%
9/1/2020,294.9,291.79,295.09,291.79,,1.07%
8/31/2020,291.79,293.73,294.11,291.18,62.49M,-0.74%
8/28/2020,293.97,292.88,293.97,292.68,49.24M,0.46%
8/27/2020,292.63,293.84,293.9,291.99,63.70M,-0.41%
8/26/2020,293.84,294.18,294.18,293.2,92.52M,-0.03%
8/25/2020,293.94,294.55,295.22,293.14,85.33M,-0.22%
8/24/2020,294.6,294.64,295.5,290.05,80.88M,-0.01%
8/21/2020,294.64,296,298.51,294.22,55.43M,-0.46%
8/20/2020,296,295.73,296.18,295.1,58.06M,0.18%
8/19/2020,295.48,293.1,295.99,292.89,96.15M,0.81%
8/18/2020,293.1,291.58,293.18,291.39,119.26M,0.52%
8/17/2020,291.58,292.28,292.61,291.55,68.99M,-0.24%
8/14/2020,292.28,292.61,292.61,291.16,162.81M,-0.19%
8/13/2020,292.84,292.74,293.59,292.74,58.43M,0.03%
8/12/2020,292.74,293.79,294.04,291.45,140.84M,-0.36%
8/11/2020,293.79,292.26,294.13,292.22,121.82M,0.52%
8/10/2020,292.26,292.37,293.55,291.87,69.55M,-0.04%
8/7/2020,292.37,286.62,292.55,286.62,76.13M,2.38%
8/6/2020,285.58,285.17,286.06,283.85,43.31M,0.14%
8/5/2020,285.17,284.96,287.41,284.91,136.00M,0.07%
8/4/2020,284.96,280.54,284.96,280.49,39.71M,1.58%
8/3/2020,280.54,278.6,280.95,278.6,64.93M,0.70%
7/29/2020,278.6,279.18,279.42,277.77,43.89M,-0.21%
7/28/2020,279.18,280.43,282.07,277.92,43.37M,-0.45%
7/27/2020,280.43,270.41,280.43,270.3,41.62M,3.71%
7/24/2020,270.41,270.39,271.68,270.39,75.11M,0.01%
7/23/2020,270.39,270.6,270.85,270.14,51.59M,-0.08%
7/22/2020,270.6,270.67,271.47,270.16,66.37M,-0.03%
7/21/2020,270.67,270.99,272.94,270.45,84.59M,-0.07%
7/20/2020,270.87,272.1,273.07,270.87,138.57M,-0.45%
7/17/2020,272.1,273.84,275.26,269.93,45.67M,-0.81%
7/16/2020,274.32,271.59,275.04,271.24,86.47M,1.01%
7/15/2020,271.59,270.59,272.82,269.58,132.13M,0.37%
7/14/2020,270.59,278.38,278.87,270.22,133.87M,-2.80%
7/13/2020,278.38,282.95,283.19,276.9,139.76M,-1.70%
7/10/2020,283.19,285.14,285.22,281.16,57.82M,-0.68%
7/9/2020,285.14,283.44,287.6,283.44,110.85M,0.60%
7/8/2020,283.44,274.09,283.44,274.09,98.62M,3.41%
7/7/2020,274.09,271.6,274.09,271.6,62.55M,0.92%
7/6/2020,271.6,267.55,271.81,266.66,114.64M,1.51%
7/3/2020,267.55,266.7,270.13,266.7,82.95M,0.32%
7/2/2020,266.7,279.49,280.5,265.47,76.46M,-4.58%
7/1/2020,279.49,281.96,282.37,277.97,46.96M,-0.88%
6/30/2020,281.96,285.73,285.73,280.22,47.32M,-1.32%
6/29/2020,285.73,289.31,289.54,284.87,51.68M,-1.24%
6/26/2020,289.31,287.48,289.31,287.18,52.10M,0.64%
6/25/2020,287.48,288.01,288.17,287.12,43.70M,-0.18%
6/24/2020,288.01,287.33,288.4,286.89,63.81M,0.24%
6/23/2020,287.33,288.83,288.92,285.49,49.08M,-0.60%
6/22/2020,289.07,290.81,291.29,288.88,41.32M,-0.60%
6/19/2020,290.81,291.44,293.08,290.6,48.32M,-0.22%
6/18/2020,291.44,291.58,297.66,291.38,65.17M,-0.05%
6/17/2020,291.58,293.89,295.04,291.32,77.56M,-0.79%
6/16/2020,293.89,294.22,297.98,293.89,52.26M,-0.11%
6/15/2020,294.22,300,300.69,292.18,84.27M,-1.93%
6/11/2020,300,300.84,304.63,300,117.79M,-0.28%
6/10/2020,300.84,301.27,302.11,300.74,96.97M,-0.14%
6/9/2020,301.27,301.88,302.6,300.99,48.47M,-0.20%
6/8/2020,301.88,298.62,304.69,298.62,82.20M,1.09%
6/5/2020,298.62,299.45,301.38,297.9,81.85M,-0.28%
6/4/2020,299.45,305.94,306.91,299.45,81.51M,-2.12%
6/3/2020,305.94,307.71,310.61,305.94,108.31M,-0.58%
6/2/2020,307.71,308.73,311.1,307.16,126.73M,-0.09%
6/1/2020,308,304.11,309.46,304.11,81.39M,1.28%
5/29/2020,304.11,310.08,311.01,304.11,126.42M,-1.93%
5/28/2020,310.08,318.95,320.58,309.4,164.14M,-2.79%
5/27/2020,318.99,302.77,320.02,302.77,254.50M,5.36%
5/22/2020,302.77,302.02,302.79,299.43,133.75M,0.25%
5/21/2020,302.02,297.1,302.27,295.81,146.08M,1.41%
5/20/2020,297.83,289.91,299.07,289.47,214.43M,2.81%
5/19/2020,289.69,283.78,289.91,283.73,185.30M,2.08%
5/18/2020,283.78,282.33,283.78,281.01,206.12M,0.51%
5/15/2020,282.33,279.45,282.55,278.98,97.49M,1.03%
5/14/2020,279.45,275.63,279.45,275.63,73.99M,1.39%
5/13/2020,275.63,273.9,275.66,273.77,35.51M,0.63%
5/12/2020,273.9,275.95,277.32,273.68,45.34M,-0.26%
5/11/2020,274.62,282.41,282.41,274.5,56.36M,-2.76%
5/8/2020,282.41,283.68,285.89,279.6,61.91M,-0.45%
5/7/2020,283.68,289.4,289.4,279.64,200.69M,-1.98%
5/6/2020,289.4,275.22,291.14,273.85,231.85M,5.32%
5/5/2020,274.77,268.29,274.78,267.37,202.36M,2.42%
5/4/2020,268.29,271.57,272.49,268.29,133.16M,-1.21%
4/30/2020,271.57,272.57,274.5,268.72,151.96M,-0.37%
4/29/2020,272.57,272.21,273.7,271.93,124.86M,0.22%
4/28/2020,271.97,264.48,274.24,264.48,141.81M,2.83%
4/27/2020,264.48,261.54,264.48,260.71,48.03M,1.12%
4/24/2020,261.54,258.39,262.24,257.93,112.50M,1.22%
4/23/2020,258.39,256.58,260.64,256.58,108.65M,0.71%
4/22/2020,256.58,250.33,258.02,250.33,92.68M,2.76%
4/21/2020,249.7,264.25,264.25,248.97,121.52M,-5.75%
4/20/2020,264.92,276.83,276.83,264.92,135.94M,-4.01%
4/17/2020,275.99,269.79,279.68,266.73,122.48M,2.30%
4/16/2020,269.79,286.22,286.22,267.3,178.88M,-6.25%
4/15/2020,287.78,275.93,288.04,275.61,166.00M,4.46%
4/14/2020,275.48,263.53,276.43,262.71,140.77M,4.53%
4/9/2020,263.53,253.49,263.62,252.56,148.87M,3.96%
4/8/2020,253.49,248.34,253.49,248.34,189.19M,2.07%
4/7/2020,248.34,241.48,248.34,241.48,237.57M,3.22%
4/6/2020,240.59,234.47,241.35,234.47,138.02M,2.61%
4/3/2020,234.47,229.44,234.86,228.08,128.88M,3.70%
4/2/2020,226.1,231.17,231.8,225.81,174.71M,-2.19%
4/1/2020,231.17,236.53,237.16,230.95,93.85M,-1.99%
3/31/2020,235.86,238.53,240.34,235.64,377.65M,-1.12%
3/30/2020,238.53,245.04,245.04,235.71,110.09M,-3.62%
3/27/2020,247.49,246.24,249.35,244.08,140.40M,3.13%
3/26/2020,239.97,227.3,240.2,227.3,96.47M,5.99%
3/25/2020,226.41,219.94,229.22,219.94,176.08M,2.94%
3/24/2020,219.94,220.87,224.47,219.43,240.19M,-0.33%
3/23/2020,220.66,242.49,243.25,220.15,278.28M,-9.00%
3/20/2020,242.49,241.47,246.23,240.51,247.08M,0.24%
3/19/2020,241.91,261.89,261.89,237.41,296.67M,-7.75%
3/18/2020,262.22,257.35,264.09,254.63,474.74M,2.07%
3/17/2020,256.91,245.55,257.69,245.55,440.47M,5.59%
3/16/2020,243.32,242.69,246.63,236.66,345.65M,0.63%
3/13/2020,241.8,234.58,242.88,231.46,441.85M,4.17%
3/12/2020,232.13,248.39,248.39,232.13,901.51M,-8.51%
3/11/2020,253.73,252.62,265.47,248.28,937.30M,-2.70%
3/10/2020,260.76,280.75,280.75,260.18,309.49M,-12.53%
3/9/2020,298.12,317.2,317.2,298.12,85.55M,-8.95%
3/6/2020,327.43,337.42,337.42,327.07,224.97M,-2.96%
3/5/2020,337.42,334.04,339.99,334.04,199.18M,1.08%
3/4/2020,333.8,330.3,336.35,328.3,122.55M,1.70%
3/3/2020,328.22,303.94,329.37,303.94,245.66M,7.99%
3/2/2020,303.94,310.07,311.65,303.94,189.75M,-3.66%
2/28/2020,315.5,333.94,333.99,306.2,239.56M,-6.52%
2/27/2020,337.51,342.46,342.46,337,118.52M,-1.38%
2/26/2020,342.24,340.93,342.96,339.55,160.34M,0.38%
2/25/2020,340.93,341.44,342.99,339.01,138.24M,0.11%
2/24/2020,340.55,357.65,360.05,340.18,298.83M,-4.78%
2/21/2020,357.65,356.44,364.7,356.19,169.87M,0.34%
2/20/2020,356.44,358.98,360.42,354.58,142.26M,-0.51%
2/19/2020,358.25,360.22,360.24,358.22,150.30M,-0.55%
2/18/2020,360.22,361.99,361.99,359.49,97.48M,-0.49%
2/17/2020,361.99,367.35,369.28,361.64,56.21M,-1.46%
2/14/2020,367.35,373.65,374.12,367.35,46.14M,-1.69%
2/13/2020,373.65,366.21,373.78,364.09,52.46M,2.09%
2/12/2020,365.99,364.9,368.16,364.9,97.26M,0.30%
2/11/2020,364.9,366.17,367.75,364.46,186.77M,-0.35%
2/10/2020,366.17,368.14,369.03,366.17,45.89M,-0.54%
2/7/2020,368.14,372.68,376.7,367.4,190.56M,-1.22%
2/6/2020,372.68,360.7,384.84,360.42,99.86M,3.32%
2/5/2020,360.7,355.51,360.7,355.51,201.31M,1.46%
2/4/2020,355.51,359.41,359.41,353.13,157.92M,-1.09%
2/3/2020,359.41,373.79,373.79,358.38,146.72M,-3.85%
1/31/2020,373.79,378.52,379.65,370.17,151.73M,-1.17%
1/30/2020,378.23,376.16,378.23,373.81,140.03M,0.55%
1/29/2020,376.16,381.21,381.21,374.39,104.41M,-1.26%
1/28/2020,380.97,387.46,387.46,376.96,107.75M,-2.18%
1/27/2020,389.47,394.15,394.15,389.47,126.55M,-1.19%
1/24/2020,394.15,394.15,394.15,394.15,,-0.37%
1/23/2020,395.6,395.6,395.6,395.6,,0.13%
1/22/2020,395.08,394.56,396.57,388.73,149.00M,0.13%
1/21/2020,394.56,409.46,409.64,394.46,144.16M,-3.58%
1/20/2020,409.23,405,410.68,404.75,152.84M,1.16%
1/17/2020,404.55,395.69,404.63,394.82,180.63M,2.11%
1/16/2020,396.19,387.7,397.76,387.7,216.02M,2.19%
1/15/2020,387.7,388.53,390.01,386.53,139.15M,-0.21%
1/14/2020,388.53,392.72,393.47,386.82,178.47M,-1.07%
1/13/2020,392.72,395.47,397.92,392.23,179.98M,-0.70%
1/10/2020,395.47,399.52,400.52,393.36,124.14M,-1.04%
1/9/2020,399.64,400.47,403.35,397.36,200.79M,-0.39%
1/8/2020,401.19,385.72,406.09,385.72,417.66M,3.87%
1/7/2020,386.23,379.2,387.78,377.41,241.10M,1.85%
1/6/2020,379.2,364.95,379.31,364.95,244.12M,3.90%
1/3/2020,364.95,355.46,365.16,355.46,195.07M,2.67%
1/2/2020,355.46,356.84,356.84,353.5,123.69M,-0.39%
12/31/2019,356.84,352.02,356.84,352.02,150.84M,1.37%
12/30/2019,352.02,354.5,355.2,349.94,180.38M,-0.70%
12/27/2019,354.5,352.64,354.72,350.41,148.75M,0.53%
12/24/2019,352.64,352.49,354,348.41,101.34M,0.04%
12/23/2019,352.49,355.42,355.42,350.88,104.21M,-0.82%
12/20/2019,355.42,361.02,361.39,355.42,88.98M,-1.55%
12/19/2019,361.02,359.04,361.02,358.22,220.11M,0.55%
12/18/2019,359.04,360.64,360.81,358.74,150.31M,-0.44%
12/17/2019,360.64,358.43,361.2,358.43,227.14M,0.62%
12/16/2019,358.43,352.66,358.43,351.79,117.62M,1.64%
12/13/2019,352.66,349.22,352.66,349.22,83.54M,0.99%
12/12/2019,349.22,345.42,351.29,345.29,58.43M,1.10%
12/11/2019,345.42,346.78,346.78,343.44,102.62M,-0.39%
12/10/2019,346.78,351.66,352.38,346.78,114.73M,-0.92%
12/9/2019,349.99,356.93,356.93,349.99,70.62M,-1.94%
12/6/2019,356.93,358.32,358.59,356.73,102.01M,-0.26%
12/5/2019,357.87,360.48,360.85,357.65,104.05M,-0.67%
12/4/2019,360.28,361.92,361.92,359.37,55.78M,-0.45%
12/3/2019,361.92,361.21,361.92,358.15,115.95M,0.38%
12/2/2019,360.54,361.12,362.86,358.74,61.28M,-0.16%
11/29/2019,361.12,358.66,361.17,358.66,97.71M,0.69%
11/28/2019,358.66,356.33,359.16,356.33,65.57M,0.65%
11/27/2019,356.33,358.09,358.76,356.09,61.69M,-0.49%
11/26/2019,358.09,364.1,364.99,358.08,85.58M,-1.20%
11/25/2019,362.43,363.61,368.54,362.26,112.54M,-0.32%
11/22/2019,363.61,365.67,366.81,363.61,106.26M,-0.56%
11/21/2019,365.67,365.7,366.3,364.71,85.19M,0.05%
11/20/2019,365.47,359.79,366.25,359.79,162.74M,1.79%
11/19/2019,359.03,359.41,359.7,356.81,107.97M,-0.11%
11/18/2019,359.41,364.24,366.18,357.64,101.66M,-2.00%
11/15/2019,366.76,373.04,377.31,360.44,323.03M,-1.68%
11/14/2019,373.04,348.51,375.3,348.51,439.38M,7.04%
11/13/2019,348.51,348.11,351.22,345.06,469.09M,0.11%
11/12/2019,348.11,343.49,350.71,343.49,242.55M,1.35%
11/8/2019,343.49,330.56,345.37,330.56,328.91M,3.91%
11/7/2019,330.56,328.38,330.56,327.61,668.68M,0.66%
11/6/2019,328.38,327.83,328.85,326.85,177.85M,-0.05%
11/5/2019,328.56,324.45,329.26,324.45,159.79M,1.27%
11/4/2019,324.45,316.56,325.56,315.8,206.52M,2.49%
11/1/2019,316.56,313.3,317.06,312.13,216.67M,1.04%
10/31/2019,313.3,315.33,315.97,312.66,184.85M,-0.64%
10/30/2019,315.33,314.97,315.42,313.81,88.54M,0.11%
10/29/2019,314.97,317.95,318,314.11,172.20M,-0.94%
10/28/2019,317.95,318.01,318.53,317.72,73.27M,-0.02%
10/25/2019,318.01,314.75,319.06,314.64,143.25M,1.04%
10/24/2019,314.75,316.49,316.49,314.25,63.82M,-0.27%
10/23/2019,315.59,318.15,318.52,315.57,69.89M,-0.80%
10/22/2019,318.15,317.85,319.61,317.85,449.20M,0.09%
10/21/2019,317.85,319.29,319.35,317.59,78.66M,-0.45%
10/18/2019,319.29,322.32,322.32,317.17,153.07M,-0.94%
10/17/2019,322.32,323.65,324.92,322.32,75.96M,-0.86%
10/16/2019,325.11,324.88,327.04,324.63,49.77M,0.07%
10/15/2019,324.88,325.71,325.93,324.17,79.26M,-0.25%
10/14/2019,325.71,325.81,325.93,324.54,46.49M,-0.03%
10/11/2019,325.81,325.48,333.45,325.48,51.80M,0.10%
10/10/2019,325.48,326.25,326.64,325.28,122.93M,-0.24%
10/9/2019,326.25,325.1,326.25,324.63,100.20M,0.35%
10/8/2019,325.1,324.94,326.27,324.47,104.74M,0.05%
10/7/2019,324.94,325.36,326,324.38,36.82M,-0.13%
10/4/2019,325.36,329,329.29,324.59,47.45M,-1.11%
10/3/2019,329,328.49,338.21,326.96,94.93M,0.16%
10/2/2019,328.49,343.99,343.99,328.15,61.61M,-4.51%
9/30/2019,343.99,339.95,343.99,335.31,121.31M,1.56%
9/27/2019,338.69,342.02,342.27,338.65,118.73M,-0.13%
9/26/2019,339.13,337.42,339.94,337.42,119.32M,0.51%
9/25/2019,337.42,336.65,338.69,334.7,203.08M,0.23%
9/24/2019,336.65,343.9,343.9,336.65,37.85M,-2.39%
9/23/2019,344.91,344.35,344.91,343.22,29.58M,0.16%
9/20/2019,344.35,349.81,350,344.09,67.68M,-1.15%
9/19/2019,348.35,353.67,354.26,346.05,102.56M,-1.50%
9/18/2019,353.67,343.41,354.99,343.41,202.89M,2.99%
9/17/2019,343.41,343.43,345.1,343.38,117.21M,-0.01%
9/16/2019,343.43,338.38,345.75,338.38,99.24M,1.57%
9/13/2019,338.12,333.4,338.12,333.4,92.27M,1.42%
9/12/2019,333.4,327.83,334.29,326.85,57.80M,1.70%
9/11/2019,327.83,326.47,328.73,326.16,98.17M,0.35%
9/10/2019,326.69,323.46,327.67,323.46,191.77M,1.00%
9/9/2019,323.46,322.34,323.49,320.77,169.57M,0.51%
9/6/2019,321.83,320.11,322.31,318.58,242.58M,0.54%
9/5/2019,320.11,320.7,321.64,319.48,65.97M,-0.18%
9/4/2019,320.7,323.34,324.99,319.36,134.65M,-0.74%
9/3/2019,323.09,324.19,326.64,322.85,141.78M,-0.34%
9/2/2019,324.19,322.19,330.24,322.19,45.85M,0.94%
8/30/2019,321.18,324.42,324.84,319.41,70.75M,-1.00%
8/29/2019,324.42,324.12,326.04,324.12,47.39M,0.09%
8/28/2019,324.12,328.52,329.27,323.56,27.48M,-1.34%
8/27/2019,328.52,331.96,332.19,325.42,80.50M,-1.04%
8/26/2019,331.96,332.7,335.61,327.92,74.00M,-0.22%
8/23/2019,332.7,323.82,336.64,323.69,100.30M,2.74%
8/22/2019,323.82,315.8,323.88,315.8,145.53M,2.54%
8/21/2019,315.8,314.82,321,314.82,217.33M,0.39%
8/20/2019,314.58,309.65,315.73,309.43,120.99M,1.88%
8/19/2019,308.76,304.94,309.02,304.68,91.73M,1.34%
8/16/2019,304.69,302.14,305.25,301.93,178.86M,0.98%
8/15/2019,301.72,304.34,304.58,301.67,121.49M,-0.86%
8/14/2019,304.34,308.23,308.45,303.85,149.01M,-1.26%
8/9/2019,308.23,313.2,313.87,308.23,184.43M,-1.59%
8/8/2019,313.2,322.53,322.53,313.13,128.41M,-2.89%
8/7/2019,322.53,323.96,324.47,321.54,37.25M,-0.44%
8/6/2019,323.96,326.3,327.49,323.28,112.76M,-0.72%
8/5/2019,326.3,327.86,327.96,324.87,237.12M,-0.55%
8/2/2019,328.09,329.94,330.07,327,64.40M,-0.56%
8/1/2019,329.94,333.14,333.14,328.26,41.99M,-0.96%
7/31/2019,333.14,330.08,334.35,330.08,110.75M,0.71%
7/30/2019,330.8,333.2,333.85,330.36,74.70M,-0.72%
7/29/2019,333.2,333.26,334.86,332.45,39.66M,-0.02%
7/26/2019,333.26,335.5,336.22,332.59,33.16M,-0.67%
7/25/2019,335.5,336.8,337.45,335.17,69.33M,-0.39%
7/24/2019,336.8,337.48,338.34,335.35,107.19M,-0.20%
7/23/2019,337.48,335.95,337.48,333.12,52.99M,0.46%
7/22/2019,335.95,334.56,336.45,332.52,130.68M,0.42%
7/19/2019,334.56,332.56,338.35,330.48,140.92M,0.60%
7/18/2019,332.56,336.78,336.78,332.32,77.22M,-1.19%
7/17/2019,336.56,341.25,341.25,335.75,133.62M,-1.44%
7/16/2019,341.47,344.16,344.16,338.9,57.76M,-0.78%
7/15/2019,344.16,349.6,349.73,343.92,58.48M,-1.56%
7/12/2019,349.6,352.31,353.28,347.93,45.33M,-0.14%
7/11/2019,350.08,347.87,350.35,342.91,75.64M,0.64%
7/10/2019,347.87,338.97,349.75,338.52,85.78M,2.63%
7/9/2019,338.97,346.58,346.79,333.77,119.20M,-2.20%
7/8/2019,346.58,346.9,347.69,345.7,62.74M,-0.09%
7/5/2019,346.9,349.98,350.22,345.66,86.63M,-0.88%
7/4/2019,349.98,350.4,350.49,348.28,83.96M,-0.12%
7/3/2019,350.4,352.47,356.44,347.4,122.60M,-0.59%
7/2/2019,352.47,355.67,356.35,352.19,98.42M,-0.90%
7/1/2019,355.67,366.87,366.87,355.42,38.65M,-3.05%
6/28/2019,366.87,358.09,367.62,356.25,142.93M,2.45%
6/27/2019,358.09,358.44,361.4,356.51,136.68M,-0.10%
